url_prob,text_prob,label
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.32308149,0.10000000,0
0.00000000,0.70000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.55186887,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.75784158,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.50000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.00000000,0.70000000,1
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.00000000,0.75784158,1
0.00000000,0.30000000,0
0.24542600,0.10000000,0
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.32308149,0.00000000,0
0.00000000,0.75784158,0
0.00000000,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.97356688,1
0.00000000,0.75784158,1
0.00000000,0.00000000,0
0.01636410,0.20000000,0
0.00000000,0.75784158,1
0.00000000,0.90000000,1
0.00000000,0.70000000,1
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.13222921,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.52430230,0.90000000,1
0.00000000,0.10000000,0
0.32308149,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.32308149,0.00000000,0
0.00000000,0.20000000,0
0.32308149,0.10000000,0
0.00000000,0.00000000,0
0.43415849,0.00000000,0
0.00000000,0.10000000,0
0.00639696,0.00000000,0
0.00000000,0.75784158,0
0.00000000,0.50000000,1
0.98243353,0.30000000,0
0.00000000,0.20000000,0
0.91008331,0.70000000,1
0.00000000,0.77356688,1
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.84095893,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.40000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.80000000,1
0.24542600,0.20000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.06732058,1.00000000,1
0.00000000,0.75784158,1
0.00000000,0.30000000,0
0.00000000,0.60000000,0
0.00000000,0.50000000,0
0.00000000,0.00000000,0
0.00000000,0.70000000,1
0.00000000,0.50000000,0
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.01462485,0.20000000,0
0.10756834,0.80000000,1
0.00000000,0.75784158,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00230446,0.00000000,0
0.00000000,0.70000000,1
0.00000000,0.40000000,0
0.00000000,0.90000000,1
0.00000000,0.70000000,1
0.24542600,0.00000000,0
0.13222921,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.06446813,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.97356688,1
0.00000000,0.90000000,1
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.75784158,1
0.00000000,0.80000000,1
0.00000000,0.40000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00918433,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.75784158,1
0.12258279,0.20000000,0
0.00000000,0.75784158,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.50000000,0
0.00000000,0.30000000,0
0.00000000,0.75784158,0
0.00000000,0.75784158,1
0.65830124,0.00000000,0
0.00000000,0.60000000,1
0.00639696,0.20000000,0
0.28908001,0.60000000,0
0.00000000,0.50000000,1
0.00000000,1.00000000,1
0.00000000,0.40000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.13222921,0.20000000,0
0.13381173,0.10000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.70000000,1
0.00000000,0.70000000,1
0.00000000,0.80000000,1
0.00000000,0.90000000,1
0.00000000,0.40000000,1
0.00230446,0.00000000,0
0.13169796,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.32308149,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.13381173,0.00000000,0
0.13381173,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.75784158,1
0.13381173,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.04408837,0.30000000,0
0.13222921,0.90000000,1
0.00918433,0.20000000,0
0.00000000,0.20000000,0
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.90000000,1
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.13222921,1.00000000,1
0.00000000,0.00000000,0
0.43415849,0.30000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.51093477,0.10000000,0
0.25162045,0.10000000,0
0.00000000,0.40000000,0
0.00000000,0.80000000,1
0.13381173,0.10000000,0
0.00000000,1.00000000,1
0.13222921,0.20000000,0
0.00000000,0.70000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.60000000,0
0.13222921,0.50000000,0
0.00000000,0.10000000,0
0.00000000,0.50000000,1
0.99301878,0.00000000,0
0.80007383,0.40000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.72405301,0.60000000,0
0.00000000,0.80000000,1
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.93288798,0.00000000,0
0.00000000,1.00000000,1
0.13222921,0.40000000,0
0.00000000,1.00000000,1
0.43415849,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.32308149,0.00000000,0
0.03213003,0.10000000,0
0.84095893,0.50000000,0
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.13381173,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.22896058,0.00000000,0
0.43415849,0.40000000,0
0.00000000,0.00000000,0
0.00000000,0.50000000,0
0.00000000,1.00000000,1
0.90183847,0.40000000,0
0.00639696,0.00000000,0
0.00000000,0.60000000,1
0.00918433,0.20000000,0
0.32308149,0.90000000,1
0.00000000,0.75784158,0
0.00000000,0.97356688,1
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.40000000,1
0.00000000,0.50000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.17356688,0
0.00022793,0.00000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.40000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.32308149,0.00000000,0
0.00000000,0.20000000,0
0.81595800,1.00000000,1
0.32354101,0.10000000,0
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.50000000,1
0.01369679,0.10000000,0
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.82292655,0.70000000,1
0.65103701,1.00000000,1
0.00000000,0.60000000,1
0.11527611,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.32308149,0.10000000,0
0.00000000,0.20000000,1
0.00000000,0.60000000,0
0.00000000,1.00000000,1
0.00000000,0.50000000,1
0.00000000,1.00000000,1
0.00000000,0.40000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.24542600,1.00000000,1
0.00000000,0.40000000,0
0.00000000,0.90000000,1
0.00000000,0.07840532,0
0.00000000,0.00000000,0
0.88349221,0.20000000,0
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.13381173,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.70000000,1
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.30000000,0
0.00000000,0.10000000,0
0.00000000,0.20000000,0
0.00000000,0.30000000,0
0.32308149,0.10000000,0
0.00000000,1.00000000,1
0.12516882,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.75784158,0
0.00000000,1.00000000,1
0.43415849,0.00000000,0
0.32308149,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.60000000,1
0.00041707,0.30000000,0
0.00000000,0.75784158,1
0.00000000,0.20000000,0
0.00000000,0.50000000,1
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.65103701,0.90000000,1
0.00000000,0.20000000,0
0.77792319,0.90000000,1
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.43415849,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.40000000,0
0.00000000,0.75784158,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.88349221,0.10000000,0
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.43415849,0.10000000,0
0.00000000,0.70000000,1
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.40000000,0
0.32354101,0.00000000,0
0.02847618,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.00000000,0.40000000,1
0.43415849,0.10000000,0
0.00000000,0.75784158,1
0.32308149,0.00000000,0
0.00000000,0.40000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.35084739,0.10000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.70000000,1
0.00000000,0.00000000,0
0.00000000,0.75784158,1
0.03213003,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.50000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.13381173,0.00000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.75784158,1
0.03572060,0.00000000,0
0.00000000,1.00000000,1
0.32308149,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.75784158,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.70000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.32354101,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.98482546,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.99980284,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.13381173,0.30000000,1
0.00000000,1.00000000,1
0.16385092,1.00000000,1
0.00000000,0.80000000,1
0.13222921,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.70000000,1
0.00000000,0.70000000,1
0.00000000,0.75784158,1
0.00000000,0.00000000,0
0.00041707,0.00000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.90000000,1
0.00000000,0.70000000,1
0.18407364,0.70000000,1
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.40000000,0
0.00000000,1.00000000,1
0.32308149,0.20000000,0
0.01302475,0.30000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.01950314,0.40000000,0
0.32308149,0.00000000,0
0.13222921,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.50000000,0
0.00000000,1.00000000,1
0.00918433,0.20000000,0
1.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.80000000,1
0.05365515,0.90000000,1
0.17400350,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.13381173,1.00000000,1
0.23995578,0.90000000,1
0.00000000,0.50000000,0
0.13381173,0.20000000,0
0.00000000,0.30000000,0
0.16584325,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.13381173,0.80000000,1
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.01083594,0.90000000,1
0.00000000,0.40000000,0
0.04050188,1.00000000,1
0.00834549,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.75784158,1
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.84355228,0.10000000,0
0.00000000,0.70000000,1
0.00000000,0.10000000,0
0.19983803,0.80000000,1
0.00000000,0.75784158,0
0.00000000,0.90000000,1
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.12086592,0.40000000,0
0.00060869,0.20000000,0
0.00000000,0.00000000,0
0.32308149,0.00000000,0
0.00000000,0.70000000,1
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.00000000,1.00000000,1
0.48811591,0.50000000,0
0.00000000,0.80000000,1
0.00000000,0.10000000,0
0.21216472,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.90000000,1
0.24542600,0.20000000,0
0.32308149,0.90000000,1
0.32308149,0.00000000,0
0.65332704,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.12086592,0.00000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.13381173,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.13222921,0.00000000,0
0.00000000,0.10000000,0
0.13222921,0.90000000,1
0.24542600,0.00000000,0
0.00000000,1.00000000,1
0.13222921,0.10000000,0
0.00000000,0.30000000,0
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.50000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.24542600,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.75784158,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.08296947,0.20000000,0
0.00000000,1.00000000,1
0.24542600,0.10000000,0
0.00000000,0.70000000,1
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.60000000,0
0.00000132,0.30000000,0
0.00000000,0.90000000,1
0.24542600,0.30000000,0
0.00000000,1.00000000,1
0.00000000,0.75784158,0
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.60000000,0
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.13381173,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,0.75784158,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.75784158,0
0.00918433,0.10000000,0
0.00000000,0.50000000,0
0.00000000,0.10000000,0
0.68149007,0.90000000,1
0.00060869,0.20000000,0
0.00000000,0.40000000,0
0.00000000,0.10000000,0
0.00000000,0.40000000,0
0.39694310,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.00000000,0.17356688,0
0.00000000,0.90000000,1
0.55186887,0.10000000,0
0.00000000,0.00000000,0
0.04050188,1.00000000,1
0.13381173,0.30000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.03716292,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.50000000,0
0.00000000,1.00000000,1
0.00652208,0.20000000,0
0.00000000,0.00000000,0
0.13381173,0.40000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.30942564,0.80000000,1
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.32308149,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.30000000,0
0.00000000,0.20000000,0
0.00000000,0.75784158,0
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.13381173,0.10000000,0
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.13951671,1.00000000,1
0.00000000,0.10000000,0
0.13169796,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.20000000,0
0.13222921,0.30000000,0
0.00000000,0.97356688,1
0.32308149,0.00000000,0
0.00000000,1.00000000,1
0.00060869,0.30000000,0
0.00000000,0.60000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00639696,0.10000000,0
0.24542600,0.20000000,0
0.00000000,0.00000000,0
0.46642340,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.60000000,0
0.32308149,0.10000000,0
0.00000000,0.10000000,0
0.24542600,0.00000000,0
0.18754911,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.80000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.60000000,1
0.13381173,0.30000000,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.90183847,0.30000000,0
0.00000000,0.75784158,1
0.43415849,0.00000000,0
0.00000000,0.30000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.13381173,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.32308149,0.10000000,0
0.00000000,0.87356688,1
0.13381173,1.00000000,1
0.13381173,0.80000000,1
0.00000000,0.80000000,1
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.98479755,0.00000000,0
0.24542600,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.60000000,1
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.25098814,0.10000000,0
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.30000000,0
0.00000000,0.40000000,0
0.00000000,0.10000000,0
0.13381173,0.40000000,0
0.00000000,0.90000000,1
0.32308149,0.10000000,0
0.32308149,0.20000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.48032013,0.30000000,0
0.00000000,0.80000000,1
0.00639696,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.80000000,1
0.00000000,0.60000000,1
0.90183847,0.00000000,0
0.00000000,0.40000000,0
0.00000000,0.10000000,0
0.00639696,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.30000000,0
0.98243353,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.13381173,1.00000000,1
0.11527611,0.20000000,0
0.00000000,0.47356688,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.13222921,0.50000000,0
0.00000000,0.90000000,1
0.17519632,0.90000000,1
0.00000000,0.00000000,0
0.32308149,0.00000000,0
0.00000000,0.75784158,1
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.86226395,0.00000000,0
0.00000000,0.50000000,0
0.00000000,0.80000000,1
0.84095893,0.10000000,0
0.84095893,0.10000000,0
0.00000000,0.30000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.32308149,0.00000000,0
0.00000000,0.50000000,0
0.00918433,0.20000000,0
0.00000000,0.90000000,1
0.00000000,0.40000000,0
0.00000000,0.30000000,0
0.00000000,0.80000000,1
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.24542600,0.00000000,0
0.00000000,0.10000000,0
0.00450007,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.30000000,0
0.24542600,0.00000000,0
0.00000000,0.70000000,1
0.00000000,0.75784158,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.70000000,1
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.32308149,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.03213003,0.00000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,0.75784158,0
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.50000000,1
0.00000000,0.20000000,0
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.80000000,1
0.00000000,0.20000000,0
0.32308149,0.10000000,0
0.00000000,0.30000000,0
0.00000000,0.10000000,0
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.00000000,0.60000000,0
0.00000000,0.70000000,1
0.24542600,0.00000000,0
0.00000000,0.70000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.09975559,0.10000000,0
0.23400176,0.90000000,1
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.00000000,0.90000000,1
0.00000000,0.40000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.00000000,0.30000000,0
0.00000000,0.50000000,0
0.08298781,0.00000000,0
0.13381173,1.00000000,1
0.24542600,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.70000000,1
0.13222921,1.00000000,1
0.00000000,0.80000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.24542600,0.20000000,0
0.13222921,0.40000000,0
0.98728617,0.40000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00060869,0.00000000,0
0.00000000,0.40000000,0
0.00000000,0.00000000,0
0.43415849,0.10000000,0
0.03213003,0.00000000,0
0.00000000,0.10000000,0
0.32506069,0.00000000,0
0.13381173,0.00000000,0
0.00000000,0.20000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.10000000,0
0.32308149,0.00000000,0
0.32506069,0.10000000,0
0.32308149,0.10000000,0
0.00000000,0.40000000,0
0.00000000,0.40000000,0
0.00000000,0.20000000,0
0.00000000,0.20000000,0
0.00000000,0.80000000,1
0.00000000,0.10000000,0
0.00639696,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.70000000,1
0.00000000,1.00000000,1
0.00000000,0.00000000,0
0.00000000,0.90000000,1
0.00000000,1.00000000,1
0.00000000,0.90000000,1
0.00000000,0.00000000,0
0.21216472,0.00000000,0
0.00000000,0.00000000,0
0.00000000,0.00000000,0
0.00230446,0.10000000,0
0.04655058,0.90000000,1
0.32308149,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.30000000,0
0.00000000,0.10000000,0
0.00000000,0.30000000,0
0.13381173,0.20000000,0
0.48811591,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.20000000,0
0.00000000,0.80000000,1
0.00000000,0.80000000,1
0.00000000,1.00000000,1
0.00000000,0.75784158,1
0.13222921,0.10000000,0
0.00000000,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.80000000,1
0.99938954,0.10000000,0
0.00000000,0.10000000,0
0.00000000,0.10000000,0
0.13381173,0.00000000,0
0.00000000,0.90000000,1
0.00000000,0.90000000,1
0.00000000,0.20000000,0
0.00000000,0.80000000,1
0.10756834,1.00000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00000000,0.50000000,1
0.00000000,0.00000000,0
0.00000000,1.00000000,1
0.00918433,0.00000000,0
0.00000000,0.10000000,0
0.00000000,0.00000000,0
